Date,Year,Month,Day,Day_of_Week,Season,AQI,AQI_Category,PM2_5,PM10,NO2,SO2,CO,O3,Data_Source
2025-11-07,2025,11,7,Friday,Post-Monsoon,158,Moderate,68.5,105.5,27.3,11.2,1.66,20.9,Interpolated_from_baseline
2025-11-08,2025,11,8,Saturday,Post-Monsoon,159,Moderate,71.0,109.3,29.1,12.5,1.8,20.2,Interpolated_from_baseline
2025-11-09,2025,11,9,Sunday,Post-Monsoon,156,Moderate,64.3,86.9,24.3,10.5,1.35,20.9,Interpolated_from_baseline
2025-11-10,2025,11,10,Monday,Post-Monsoon,164,Moderate,81.1,107.9,31.1,14.4,2.14,19.9,Interpolated_from_baseline
2025-11-11,2025,11,11,Tuesday,Post-Monsoon,164,Moderate,80.6,122.2,33.8,13.8,1.83,21.6,Interpolated_from_baseline
2025-11-12,2025,11,12,Wednesday,Post-Monsoon,160,Moderate,73.0,99.8,28.1,12.4,1.54,19.4,Interpolated_from_baseline
2025-11-13,2025,11,13,Thursday,Post-Monsoon,168,Moderate,88.3,136.0,31.3,16.9,1.87,20.2,Interpolated_from_baseline
2025-11-14,2025,11,14,Friday,Post-Monsoon,158,Moderate,69.1,92.5,28.6,13.1,1.7,21.3,Interpolated_from_baseline
2025-11-15,2025,11,15,Saturday,Post-Monsoon,161,Moderate,75.1,111.7,31.0,13.2,1.62,20.1,Interpolated_from_baseline
2025-11-16,2025,11,16,Sunday,Post-Monsoon,160,Moderate,73.6,99.5,28.2,12.8,1.8,18.0,Interpolated_from_baseline
2025-11-17,2025,11,17,Monday,Post-Monsoon,163,Moderate,79.4,122.4,28.9,13.6,1.98,20.4,Interpolated_from_baseline
2025-11-18,2025,11,18,Tuesday,Post-Monsoon,157,Moderate,66.4,92.4,24.4,10.6,1.75,18.5,Interpolated_from_baseline
2025-11-19,2025,11,19,Wednesday,Post-Monsoon,162,Moderate,77.3,106.2,30.9,12.3,1.65,19.9,Interpolated_from_baseline
2025-11-20,2025,11,20,Thursday,Post-Monsoon,163,Moderate,79.1,104.8,26.7,15.1,2.0,21.7,Interpolated_from_baseline
2025-11-21,2025,11,21,Friday,Post-Monsoon,166,Moderate,84.0,112.1,33.6,16.2,2.14,20.0,Interpolated_from_baseline
2025-11-22,2025,11,22,Saturday,Post-Monsoon,164,Moderate,80.3,110.5,32.6,15.0,2.13,18.6,Interpolated_from_baseline
2025-11-23,2025,11,23,Sunday,Post-Monsoon,157,Moderate,66.9,100.7,23.2,10.2,1.78,18.1,Interpolated_from_baseline
2025-11-24,2025,11,24,Monday,Post-Monsoon,160,Moderate,73.5,111.3,26.7,14.2,1.77,21.6,Interpolated_from_baseline
2025-11-25,2025,11,25,Tuesday,Post-Monsoon,163,Moderate,78.6,116.0,32.2,13.6,1.91,18.8,Interpolated_from_baseline
2025-11-26,2025,11,26,Wednesday,Post-Monsoon,163,Moderate,77.8,117.3,32.4,12.7,1.85,18.3,Interpolated_from_baseline
2025-11-27,2025,11,27,Thursday,Post-Monsoon,164,Moderate,81.1,109.9,30.0,13.5,1.94,20.3,Interpolated_from_baseline
2025-11-28,2025,11,28,Friday,Post-Monsoon,178,Moderate,107.7,142.6,42.9,20.1,2.48,18.2,Interpolated_from_baseline
2025-11-29,2025,11,29,Saturday,Post-Monsoon,157,Moderate,66.3,90.5,25.3,10.4,1.52,20.8,Interpolated_from_baseline
2025-11-30,2025,11,30,Sunday,Post-Monsoon,155,Moderate,63.1,91.6,23.0,10.8,1.52,18.0,Interpolated_from_baseline
2025-12-01,2025,12,1,Monday,Winter,167,Moderate,87.0,136.5,31.0,14.8,2.08,19.4,Interpolated_from_baseline
2025-12-02,2025,12,2,Tuesday,Winter,164,Moderate,80.2,126.3,31.9,12.4,1.96,17.7,Interpolated_from_baseline
2025-12-03,2025,12,3,Wednesday,Winter,163,Moderate,78.3,109.5,31.5,13.6,1.75,17.6,Interpolated_from_baseline
2025-12-04,2025,12,4,Thursday,Winter,166,Moderate,84.4,131.2,33.7,13.9,1.8,17.1,Interpolated_from_baseline
2025-12-05,2025,12,5,Friday,Winter,167,Moderate,86.3,127.6,33.2,14.6,2.18,18.1,Interpolated_from_baseline
2025-12-06,2025,12,6,Saturday,Winter,166,Moderate,84.7,116.9,29.0,15.1,2.2,17.3,Interpolated_from_baseline
2025-12-07,2025,12,7,Sunday,Winter,164,Moderate,80.9,114.2,27.1,12.6,2.01,16.9,Interpolated_from_baseline
2025-12-08,2025,12,8,Monday,Winter,169,Moderate,89.9,129.5,33.9,16.9,1.92,17.7,Interpolated_from_baseline
2025-12-09,2025,12,9,Tuesday,Winter,182,Moderate,114.7,177.3,39.8,22.1,2.82,18.2,Interpolated_from_baseline
2025-12-10,2025,12,10,Wednesday,Winter,161,Moderate,73.9,112.1,27.2,11.6,1.81,18.1,Interpolated_from_baseline
2025-12-11,2025,12,11,Thursday,Winter,159,Moderate,70.6,110.6,27.1,10.9,1.64,18.9,Interpolated_from_baseline
2025-12-12,2025,12,12,Friday,Winter,172,Moderate,97.0,149.4,36.5,19.1,2.16,17.7,Interpolated_from_baseline
2025-12-13,2025,12,13,Saturday,Winter,166,Moderate,85.1,116.9,34.8,14.2,1.85,17.1,Interpolated_from_baseline
2025-12-14,2025,12,14,Sunday,Winter,164,Moderate,81.5,118.3,28.9,13.6,1.75,17.3,Interpolated_from_baseline
2025-12-15,2025,12,15,Monday,Winter,158,Moderate,68.2,97.8,27.2,13.5,1.7,17.4,Interpolated_from_baseline
2025-12-16,2025,12,16,Tuesday,Winter,177,Moderate,105.4,161.1,36.4,16.5,2.39,19.1,Interpolated_from_baseline
2025-12-17,2025,12,17,Wednesday,Winter,159,Moderate,71.2,105.6,27.0,13.2,1.57,19.3,Interpolated_from_baseline
2025-12-18,2025,12,18,Thursday,Winter,170,Moderate,92.2,131.5,36.3,13.9,2.1,17.5,Interpolated_from_baseline
2025-12-19,2025,12,19,Friday,Winter,162,Moderate,76.9,118.3,27.0,14.3,1.94,18.2,Interpolated_from_baseline
2025-12-20,2025,12,20,Saturday,Winter,163,Moderate,78.3,119.6,30.6,13.2,1.98,17.3,Interpolated_from_baseline
2025-12-21,2025,12,21,Sunday,Winter,170,Moderate,92.2,133.0,33.1,16.1,2.33,19.5,Interpolated_from_baseline
2025-12-22,2025,12,22,Monday,Winter,169,Moderate,89.4,132.4,35.0,17.7,1.9,17.0,Interpolated_from_baseline
2025-12-23,2025,12,23,Tuesday,Winter,171,Moderate,93.5,145.4,34.5,14.5,2.17,17.0,Interpolated_from_baseline
2025-12-24,2025,12,24,Wednesday,Winter,169,Moderate,90.4,128.5,36.3,13.9,2.29,17.7,Interpolated_from_baseline
2025-12-25,2025,12,25,Thursday,Winter,162,Moderate,76.6,109.7,26.0,15.4,1.94,17.9,Interpolated_from_baseline
2025-12-26,2025,12,26,Friday,Winter,167,Moderate,86.7,121.9,36.0,14.6,1.87,18.2,Interpolated_from_baseline
2025-12-27,2025,12,27,Saturday,Winter,168,Moderate,87.6,128.4,36.9,16.3,1.85,19.8,Interpolated_from_baseline
2025-12-28,2025,12,28,Sunday,Winter,163,Moderate,79.5,115.2,28.4,14.3,1.78,16.5,Interpolated_from_baseline
2025-12-29,2025,12,29,Monday,Winter,167,Moderate,87.4,138.8,31.2,14.4,1.89,16.8,Interpolated_from_baseline
2025-12-30,2025,12,30,Tuesday,Winter,172,Moderate,96.9,137.6,39.0,19.2,2.54,17.0,Interpolated_from_baseline
2025-12-31,2025,12,31,Wednesday,Winter,164,Moderate,81.3,112.2,33.3,14.9,1.76,17.7,Interpolated_from_baseline
